cost_type,amount,time,stage_name
processing,42000.0,112905.8386,Packing
wip_holding,360.0,112905.8386,Packing
processing,42000.0,112965.8386,Packing
wip_holding,551.4437,112965.8386,Packing
processing,74991.9734,112981.0627,Final_Inspection
wip_holding,1660.6627,112981.0627,Final_Inspection
processing,42000.0,113041.0627,Packing
wip_holding,360.0,113041.0627,Packing
processing,357531.8479,113314.1845,Round_Grinding
wip_holding,3064.5587,113314.1845,Round_Grinding
processing,42315.2968,113374.6349,Final_Inspection
wip_holding,362.7025,113374.6349,Final_Inspection
processing,42000.0,113434.6349,Packing
wip_holding,360.0,113434.6349,Packing
processing,97257.9271,115042.3952,Turning_Milling
wip_holding,833.6394,115042.3952,Turning_Milling
processing,121478.8211,115085.1145,Turning_Milling
wip_holding,1041.247,115085.1145,Turning_Milling
processing,34446.4601,115091.6045,QC_Turning
wip_holding,295.2554,115091.6045,QC_Turning
processing,17535.9725,115116.6559,QC_Turning
wip_holding,189.2481,115116.6559,QC_Turning
processing,18752.9817,115118.3944,Laser_Marking
wip_holding,160.7398,115118.3944,Laser_Marking
processing,9153.148,115131.4704,Laser_Marking
wip_holding,88.8871,115131.4704,Laser_Marking
processing,23566.8936,115165.1374,Lapping
wip_holding,202.0019,115165.1374,Lapping
processing,153390.0276,115223.6901,Turning_Milling
wip_holding,1314.7717,115223.6901,Turning_Milling
processing,24338.8444,115258.4599,QC_Turning
wip_holding,208.6187,115258.4599,QC_Turning
processing,121229.1016,115291.5789,Lapping
wip_holding,1039.1066,115291.5789,Lapping
processing,26802.9853,115296.7499,Laser_Marking
wip_holding,229.7399,115296.7499,Laser_Marking
processing,15743.7666,115319.241,Lapping
wip_holding,134.9466,115319.241,Lapping
processing,89482.8911,115447.0737,Round_Grinding
wip_holding,766.9962,115447.0737,Round_Grinding
processing,148402.1703,115503.582,Round_Grinding
wip_holding,1272.0186,115503.582,Round_Grinding
processing,83317.9326,115566.0993,Final_Inspection
wip_holding,714.1537,115566.0993,Final_Inspection
processing,42000.0,115626.0993,Packing
wip_holding,360.0,115626.0993,Packing
processing,394412.9422,115728.5844,Round_Grinding
wip_holding,3380.6824,115728.5844,Round_Grinding
processing,206872.1611,115861.631,Final_Inspection
wip_holding,2148.294,115861.631,Final_Inspection
processing,42000.0,115921.631,Packing
wip_holding,360.0,115921.631,Packing
processing,218527.3304,116001.4657,Turning_Milling
wip_holding,1873.0914,116001.4657,Turning_Milling
processing,80846.4627,116116.9606,QC_Turning
wip_holding,692.9697,116116.9606,QC_Turning
processing,154439.521,116143.4911,Turning_Milling
wip_holding,1323.7673,116143.4911,Turning_Milling
processing,43619.9494,116179.2749,Laser_Marking
wip_holding,373.8853,116179.2749,Laser_Marking
processing,232903.7013,116194.3505,Final_Inspection
wip_holding,2794.5967,116194.3505,Final_Inspection
defect,90000.0,116194.3505,Final_Inspection
processing,38616.5018,116234.4413,Lapping
wip_holding,330.9986,116234.4413,Lapping
processing,42000.0,116254.3505,Packing
wip_holding,360.0,116254.3505,Packing
processing,104442.3739,116292.6945,QC_Turning
wip_holding,895.2203,116292.6945,QC_Turning
processing,95042.3629,116370.2161,Round_Grinding
wip_holding,814.6488,116370.2161,Round_Grinding
processing,65950.3542,116386.9093,Laser_Marking
wip_holding,565.2888,116386.9093,Laser_Marking
processing,288460.0442,116397.2102,Turning_Milling
wip_holding,2472.5147,116397.2102,Turning_Milling
processing,20990.1313,116416.8952,Lapping
wip_holding,179.9154,116416.8952,Lapping
processing,50984.0562,116443.0505,Final_Inspection
wip_holding,437.0062,116443.0505,Final_Inspection
processing,73396.242,116502.062,QC_Turning
wip_holding,629.1106,116502.062,QC_Turning
processing,42000.0,116503.0505,Packing
wip_holding,360.0,116503.0505,Packing
processing,10420.5774,116516.9486,Laser_Marking
wip_holding,89.3192,116516.9486,Laser_Marking
processing,132126.6974,116605.6476,Round_Grinding
wip_holding,1132.5145,116605.6476,Round_Grinding
processing,72367.8903,116620.3313,Lapping
wip_holding,620.2962,116620.3313,Lapping
processing,210674.5386,116906.6113,Final_Inspection
wip_holding,1805.7818,116906.6113,Final_Inspection
processing,42000.0,116966.6113,Packing
wip_holding,360.0,116966.6113,Packing
processing,336504.0837,117101.0514,Round_Grinding
wip_holding,2884.3207,117101.0514,Round_Grinding
processing,338992.6103,117585.3265,Final_Inspection
wip_holding,2905.6509,117585.3265,Final_Inspection
processing,159468.448,117640.8164,Turning_Milling
wip_holding,1366.8724,117640.8164,Turning_Milling
processing,42000.0,117645.3265,Packing
wip_holding,360.0,117645.3265,Packing
processing,12187.2577,117658.2268,QC_Turning
wip_holding,104.4622,117658.2268,QC_Turning
processing,13129.9998,117676.9839,Laser_Marking
wip_holding,112.5429,117676.9839,Laser_Marking
processing,237249.4696,117753.8122,Turning_Milling
wip_holding,2033.5669,117753.8122,Turning_Milling
processing,8432.4948,117765.8586,QC_Turning
wip_holding,72.2785,117765.8586,QC_Turning
processing,19233.5795,117793.3352,Laser_Marking
wip_holding,164.8593,117793.3352,Laser_Marking
processing,141829.1822,117869.8071,Turning_Milling
wip_holding,1215.6787,117869.8071,Turning_Milling
processing,68069.5857,117890.5774,Lapping
wip_holding,583.4536,117890.5774,Lapping
processing,48292.9807,117938.7971,QC_Turning
wip_holding,413.9398,117938.7971,QC_Turning
processing,46049.2178,118004.5817,Laser_Marking
wip_holding,394.7076,118004.5817,Laser_Marking
processing,246447.3996,118029.0517,Lapping
wip_holding,2112.4063,118029.0517,Lapping
processing,33398.5391,118076.7639,Round_Grinding
wip_holding,286.2732,118076.7639,Round_Grinding
processing,98754.7815,118145.66,Lapping
wip_holding,846.4696,118145.66,Lapping
processing,80918.1117,118192.3612,Final_Inspection
wip_holding,693.5838,118192.3612,Final_Inspection
processing,53389.1885,118221.9302,Round_Grinding
wip_holding,457.6216,118221.9302,Round_Grinding
processing,246234.0458,118242.3404,Round_Grinding
wip_holding,2110.5775,118242.3404,Round_Grinding
processing,20389.9755,118251.0588,Final_Inspection
wip_holding,174.7712,118251.0588,Final_Inspection
processing,42000.0,118252.3612,Packing
wip_holding,360.0,118252.3612,Packing
processing,21005.7591,118281.067,Final_Inspection
wip_holding,232.3597,118281.067,Final_Inspection
processing,42000.0,118312.3612,Packing
wip_holding,367.8144,118312.3612,Packing
processing,42000.0,118372.3612,Packing
wip_holding,547.7651,118372.3612,Packing
processing,106541.9787,118411.6029,Turning_Milling
wip_holding,913.217,118411.6029,Turning_Milling
processing,50428.4496,118483.6436,QC_Turning
wip_holding,432.2439,118483.6436,QC_Turning
processing,1699135.1576,118534.2063,Turning_Milling
wip_holding,14564.0156,118534.2063,Turning_Milling
processing,33674.2869,118582.3124,QC_Turning
wip_holding,288.6367,118582.3124,QC_Turning
processing,135618.5443,118677.3844,Laser_Marking
wip_holding,1162.4447,118677.3844,Laser_Marking
processing,15904.1606,118700.1046,Lapping
wip_holding,136.3214,118700.1046,Lapping
processing,23325.8471,118710.707,Laser_Marking
wip_holding,770.3676,118710.707,Laser_Marking
processing,51363.3974,118784.0833,Lapping
wip_holding,440.2577,118784.0833,Lapping
processing,28017.0235,118824.1076,Round_Grinding
wip_holding,240.1459,118824.1076,Round_Grinding
processing,33357.2884,118871.7609,Final_Inspection
wip_holding,285.9196,118871.7609,Final_Inspection
processing,42000.0,118931.7609,Packing
wip_holding,360.0,118931.7609,Packing
processing,217702.6716,119011.1084,Round_Grinding
wip_holding,1866.0229,119011.1084,Round_Grinding
processing,20105.1037,119039.83,Final_Inspection
wip_holding,172.3295,119039.83,Final_Inspection
processing,42000.0,119099.83,Packing
wip_holding,360.0,119099.83,Packing
processing,190933.1217,119458.2974,Turning_Milling
wip_holding,1636.5696,119458.2974,Turning_Milling
processing,44167.7553,119521.3942,QC_Turning
wip_holding,378.5808,119521.3942,QC_Turning
processing,53172.2297,119597.3546,Laser_Marking
wip_holding,455.762,119597.3546,Laser_Marking
processing,33968.983,119645.8817,Lapping
wip_holding,291.1627,119645.8817,Lapping
processing,54445.1731,119723.6605,Round_Grinding
wip_holding,466.6729,119723.6605,Round_Grinding
processing,63642.0632,119814.5777,Final_Inspection
wip_holding,545.5034,119814.5777,Final_Inspection
processing,42000.0,119874.5777,Packing
wip_holding,360.0,119874.5777,Packing
processing,161386.2456,120994.9108,Turning_Milling
wip_holding,1383.3107,120994.9108,Turning_Milling
processing,43228.9086,121056.6664,QC_Turning
wip_holding,370.5335,121056.6664,QC_Turning
processing,60403.2014,121142.9567,Laser_Marking
wip_holding,517.7417,121142.9567,Laser_Marking
processing,13629.0401,121162.4267,Lapping
wip_holding,116.8203,121162.4267,Lapping
processing,211248.6532,121249.7593,Turning_Milling
wip_holding,1810.7027,121249.7593,Turning_Milling
processing,40802.1758,121308.0481,QC_Turning
wip_holding,349.7329,121308.0481,QC_Turning
processing,29595.4849,121350.3274,Laser_Marking
wip_holding,253.6756,121350.3274,Laser_Marking
processing,194716.6934,121440.5934,Round_Grinding
wip_holding,1669.0002,121440.5934,Round_Grinding
processing,37788.6047,121494.5772,Final_Inspection
wip_holding,323.9023,121494.5772,Final_Inspection
processing,123984.1702,121527.4476,Lapping
wip_holding,1062.7215,121527.4476,Lapping
processing,42000.0,121554.5772,Packing
wip_holding,360.0,121554.5772,Packing
processing,330968.0777,121676.7186,Turning_Milling
wip_holding,2836.8692,121676.7186,Turning_Milling
processing,110737.3777,121685.6439,Round_Grinding
wip_holding,949.1775,121685.6439,Round_Grinding
processing,95385.0594,121821.9082,Final_Inspection
wip_holding,817.5862,121821.9082,Final_Inspection
processing,42000.0,121881.9082,Packing
wip_holding,360.0,121881.9082,Packing
processing,185324.8485,121941.4684,QC_Turning
wip_holding,1588.4987,121941.4684,QC_Turning
processing,716828.9789,121997.0281,Turning_Milling
wip_holding,6144.2484,121997.0281,Turning_Milling
processing,72281.2192,122044.7273,Laser_Marking
wip_holding,619.5533,122044.7273,Laser_Marking
processing,70205.9952,122097.3224,QC_Turning
wip_holding,601.7657,122097.3224,QC_Turning
processing,12435.2287,122115.087,Laser_Marking
wip_holding,106.5877,122115.087,Laser_Marking
processing,43588.0864,122177.3557,Lapping
wip_holding,373.6122,122177.3557,Lapping
processing,151144.2444,122260.6477,Lapping
wip_holding,1295.5221,122260.6477,Lapping
processing,126552.292,122358.1447,Round_Grinding
wip_holding,1084.7339,122358.1447,Round_Grinding
processing,286635.859,122372.9566,Turning_Milling
wip_holding,2456.8788,122372.9566,Turning_Milling
processing,18929.7303,122399.9991,QC_Turning
wip_holding,162.2548,122399.9991,QC_Turning
processing,31153.7284,122444.5044,Laser_Marking
wip_holding,267.032,122444.5044,Laser_Marking
processing,64351.9387,122450.0761,Final_Inspection
wip_holding,551.588,122450.0761,Final_Inspection
processing,14858.8735,122465.7314,Lapping
wip_holding,127.3618,122465.7314,Lapping
processing,42000.0,122510.0761,Packing
wip_holding,360.0,122510.0761,Packing
processing,68041.8019,122562.934,Round_Grinding
wip_holding,583.2154,122562.934,Round_Grinding
processing,240259.4799,122603.8755,Round_Grinding
wip_holding,2059.367,122603.8755,Round_Grinding
processing,130287.5533,122749.0591,Final_Inspection
wip_holding,1116.7505,122749.0591,Final_Inspection
processing,42000.0,122809.0591,Packing
wip_holding,360.0,122809.0591,Packing
processing,51972.6364,122823.3057,Final_Inspection
wip_holding,1316.5812,122823.3057,Final_Inspection
processing,42000.0,122883.3057,Packing
wip_holding,360.0,122883.3057,Packing
processing,222954.7831,123144.3762,Turning_Milling
wip_holding,1911.041,123144.3762,Turning_Milling
processing,502920.116,123190.1085,Turning_Milling
wip_holding,4310.7439,123190.1085,Turning_Milling
processing,436824.2396,123768.4109,QC_Turning
wip_holding,3744.2078,123768.4109,QC_Turning
processing,22912.0814,123801.1424,Laser_Marking
wip_holding,196.3893,123801.1424,Laser_Marking
processing,48608.2937,123837.8513,QC_Turning
wip_holding,3886.4569,123837.8513,QC_Turning
processing,8642.4721,123850.1977,Laser_Marking
wip_holding,74.0783,123850.1977,Laser_Marking
processing,39160.3907,123906.1411,Lapping
wip_holding,335.6605,123906.1411,Lapping
processing,207667.4634,124002.0013,Turning_Milling
wip_holding,1780.0068,124002.0013,Turning_Milling
processing,88104.8583,124032.0052,Round_Grinding
wip_holding,755.1845,124032.0052,Round_Grinding
processing,77596.0066,124112.8528,QC_Turning
wip_holding,665.1086,124112.8528,QC_Turning
processing,236884.2673,124139.5485,Lapping
wip_holding,2030.4366,124139.5485,Lapping
processing,30557.4545,124156.5063,Laser_Marking
wip_holding,261.921,124156.5063,Laser_Marking
processing,173232.1469,124211.0552,Turning_Milling
wip_holding,1484.847,124211.0552,Turning_Milling
processing,132857.5235,124221.8016,Final_Inspection
wip_holding,1138.7788,124221.8016,Final_Inspection
processing,61049.3009,124226.7618,Round_Grinding
wip_holding,523.2797,124226.7618,Round_Grinding
processing,50172.4174,124228.1811,Lapping
wip_holding,430.0493,124228.1811,Lapping
processing,28128.2833,124266.9451,Final_Inspection
wip_holding,241.0996,124266.9451,Final_Inspection
processing,42000.0,124281.8016,Packing
wip_holding,360.0,124281.8016,Packing
processing,57719.1262,124293.5111,QC_Turning
wip_holding,494.7354,124293.5111,QC_Turning
processing,42000.0,124341.8016,Packing
wip_holding,449.1395,124341.8016,Packing
processing,42814.2718,124354.6744,Laser_Marking
wip_holding,366.9795,124354.6744,Laser_Marking
processing,150862.7829,124443.6994,Round_Grinding
wip_holding,1293.1096,124443.6994,Round_Grinding
processing,102255.1014,124487.5995,Turning_Milling
wip_holding,876.4723,124487.5995,Turning_Milling
processing,32978.3598,124490.8113,Final_Inspection
wip_holding,282.6717,124490.8113,Final_Inspection
processing,15867.2407,124510.2669,QC_Turning
wip_holding,136.0049,124510.2669,QC_Turning
processing,127424.3228,124536.7091,Lapping
wip_holding,1092.2085,124536.7091,Lapping
processing,42000.0,124550.8113,Packing
wip_holding,360.0,124550.8113,Packing
processing,67684.6905,124633.4015,Round_Grinding
wip_holding,580.1545,124633.4015,Round_Grinding
processing,115571.9726,124675.3698,Laser_Marking
wip_holding,990.6169,124675.3698,Laser_Marking
processing,44994.1216,124697.6789,Final_Inspection
wip_holding,385.6639,124697.6789,Final_Inspection
processing,18484.3589,124701.776,Lapping
wip_holding,158.4374,124701.776,Lapping
processing,42000.0,124757.6789,Packing
wip_holding,360.0,124757.6789,Packing
processing,86925.1548,124825.9548,Round_Grinding
wip_holding,745.0728,124825.9548,Round_Grinding
processing,31292.122,124870.6578,Final_Inspection
wip_holding,268.2182,124870.6578,Final_Inspection
processing,42000.0,124930.6578,Packing
wip_holding,360.0,124930.6578,Packing
processing,78706.6915,125043.3661,Turning_Milling
wip_holding,674.6288,125043.3661,Turning_Milling
processing,125854.837,125223.1587,QC_Turning
wip_holding,1078.7557,125223.1587,QC_Turning
processing,30879.2523,125267.272,Laser_Marking
wip_holding,264.6793,125267.272,Laser_Marking
processing,16218.2825,125290.4409,Lapping
wip_holding,139.0139,125290.4409,Lapping
processing,66316.5133,125418.3655,Turning_Milling
wip_holding,568.4273,125418.3655,Turning_Milling
processing,93822.3291,125424.4728,Round_Grinding
wip_holding,804.1914,125424.4728,Round_Grinding
processing,17885.7567,125443.9166,QC_Turning
wip_holding,153.3065,125443.9166,QC_Turning
processing,64723.934,125536.3793,Laser_Marking
wip_holding,554.7766,125536.3793,Laser_Marking
processing,93376.7138,125557.8681,Final_Inspection
wip_holding,800.3718,125557.8681,Final_Inspection
processing,42000.0,125617.8681,Packing
wip_holding,360.0,125617.8681,Packing
processing,57849.5447,125619.0215,Lapping
wip_holding,495.8532,125619.0215,Lapping
processing,119791.774,125790.1526,Round_Grinding
wip_holding,1026.7866,125790.1526,Round_Grinding
processing,702026.5398,126793.0477,Final_Inspection
wip_holding,6017.3703,126793.0477,Final_Inspection
processing,131643.4835,126819.3977,Turning_Milling
wip_holding,1128.3727,126819.3977,Turning_Milling
processing,42000.0,126853.0477,Packing
wip_holding,360.0,126853.0477,Packing
processing,82918.942,126937.8534,QC_Turning
wip_holding,710.7338,126937.8534,QC_Turning
processing,71686.2648,126987.9575,Turning_Milling
wip_holding,614.4537,126987.9575,Turning_Milling
processing,35975.7586,126989.2473,Laser_Marking
wip_holding,308.3636,126989.2473,Laser_Marking
